mesh_code,ward_ja,lat,lon,pop_total,hh_general,hh_single,hh_single_20s,hh_elderly_single,hh_with_under6,hh_in_housing,hh_owned,hh_private_rent,hh_public_rent,hh_detached,hh_apartment,hh_apt_15plus_bldg
5339256642,大田区,35.55520833333333,139.7109375,800,292,93.0,19.0,35.0,12.0,286.0,227.0,33.0,12.0,30.0,255.0,0.0
5339256643,大田区,35.557291666666664,139.7078125,1211,608,293.0,48.0,69.0,40.0,603.0,324.0,256.0,0.0,296.0,305.0,0.0
5339256644,大田区,35.557291666666664,139.7109375,1231,708,425.0,132.0,65.0,32.0,655.0,325.0,191.0,0.0,65.0,589.0,0.0
5339256711,大田区,35.55104166666666,139.7140625,1537,935,608.0,185.0,97.0,49.0,913.0,302.0,530.0,0.0,259.0,643.0,0.0
5339256712,大田区,35.55104166666666,139.71718750000002,1092,644,394.0,67.0,46.0,26.0,639.0,188.0,410.0,0.0,114.0,522.0,0.0
5339256713,大田区,35.553124999999994,139.7140625,1683,1013,651.0,114.0,128.0,33.0,1006.0,349.0,575.0,0.0,313.0,684.0,0.0
5339256714,大田区,35.553124999999994,139.71718750000002,1206,788,544.0,136.0,94.0,32.0,747.0,247.0,464.0,0.0,135.0,608.0,0.0
5339256721,大田区,35.55104166666666,139.7203125,1715,866,426.0,82.0,122.0,51.0,863.0,434.0,381.0,0.0,337.0,515.0,0.0
5339256722,大田区,35.55104166666666,139.72343750000002,1456,745,359.0,85.0,115.0,40.0,729.0,338.0,336.0,5.0,218.0,509.0,0.0
5339256723,大田区,35.553124999999994,139.7203125,1840,733,297.0,80.0,76.0,61.0,732.0,427.0,193.0,43.0,232.0,498.0,0.0
5339256724,大田区,35.553124999999994,139.72343750000002,1788,1003,582.0,140.0,153.0,62.0,986.0,386.0,445.0,48.0,363.0,619.0,0.0
5339256731,大田区,35.55520833333333,139.7140625,2535,1077,389.0,51.0,150.0,66.0,1075.0,595.0,226.0,109.0,84.0,985.0,0.0
5339256732,大田区,35.55520833333333,139.71718750000002,2270,1142,572.0,110.0,183.0,46.0,1125.0,488.0,423.0,68.0,222.0,886.0,0.0
5339256733,大田区,35.557291666666664,139.7140625,407,173,64.0,26.0,8.0,11.0,167.0,113.0,33.0,0.0,29.0,137.0,0.0
5339256734,大田区,35.557291666666664,139.71718750000002,2044,1209,711.0,148.0,170.0,46.0,1194.0,308.0,478.0,269.0,166.0,1023.0,0.0
5339256741,大田区,35.55520833333333,139.7203125,1073,642,376.0,102.0,106.0,18.0,627.0,332.0,218.0,0.0,166.0,459.0,0.0
5339256742,大田区,35.55520833333333,139.72343750000002,1162,689,389.0,92.0,117.0,28.0,686.0,116.0,212.0,316.0,93.0,590.0,0.0
5339256743,大田区,35.557291666666664,139.7203125,1336,861,588.0,150.0,94.0,28.0,828.0,232.0,457.0,11.0,160.0,659.0,42.0
5339256744,大田区,35.557291666666664,139.72343750000002,1822,1259,922.0,298.0,116.0,38.0,1219.0,307.0,720.0,0.0,253.0,960.0,0.0
5339256811,大田区,35.55104166666666,139.7265625,1219,670,371.0,121.0,72.0,33.0,663.0,227.0,323.0,73.0,205.0,455.0,0.0
5339256812,大田区,35.55104166666666,139.7296875,2731,1390,690.0,208.0,133.0,88.0,1363.0,687.0,553.0,0.0,135.0,1224.0,516.0
5339256813,大田区,35.553124999999994,139.7265625,1621,938,539.0,135.0,140.0,44.0,936.0,354.0,526.0,7.0,329.0,582.0,0.0
5339256814,大田区,35.553124999999994,139.7296875,1744,1110,754.0,258.0,93.0,49.0,1086.0,284.0,710.0,0.0,175.0,907.0,16.0
5339256821,大田区,35.55104166666666,139.7328125,1384,781,445.0,88.0,138.0,34.0,763.0,264.0,288.0,152.0,150.0,610.0,0.0
5339256822,大田区,35.55104166666666,139.7359375,1290,683,377.0,136.0,61.0,36.0,649.0,183.0,310.0,21.0,121.0,525.0,0.0
5339256823,大田区,35.553124999999994,139.7328125,1694,894,507.0,183.0,91.0,63.0,871.0,297.0,489.0,0.0,127.0,738.0,0.0
5339256824,大田区,35.553124999999994,139.7359375,1657,968,635.0,287.0,58.0,31.0,963.0,299.0,489.0,0.0,161.0,796.0,0.0
5339256831,大田区,35.55520833333333,139.7265625,2089,1272,796.0,266.0,140.0,41.0,1263.0,459.0,491.0,65.0,248.0,1005.0,6.0
5339256832,大田区,35.55520833333333,139.7296875,1737,1008,582.0,140.0,71.0,82.0,996.0,390.0,525.0,0.0,158.0,834.0,307.0
5339256833,大田区,35.557291666666664,139.7265625,1381,906,628.0,195.0,90.0,27.0,890.0,214.0,557.0,28.0,219.0,666.0,0.0
5339256834,大田区,35.557291666666664,139.7296875,1934,1084,637.0,214.0,99.0,70.0,1037.0,346.0,561.0,0.0,246.0,790.0,0.0
5339256841,大田区,35.55520833333333,139.7328125,1525,821,417.0,106.0,88.0,50.0,820.0,292.0,480.0,0.0,270.0,536.0,0.0
5339256842,大田区,35.55520833333333,139.7359375,1552,901,554.0,203.0,90.0,29.0,856.0,308.0,433.0,0.0,221.0,630.0,0.0
5339256843,大田区,35.557291666666664,139.7328125,1514,845,497.0,157.0,80.0,46.0,840.0,229.0,527.0,0.0,228.0,609.0,0.0
5339256844,大田区,35.557291666666664,139.7359375,1471,880,568.0,269.0,75.0,32.0,877.0,180.0,350.0,82.0,136.0,741.0,0.0
5339256911,大田区,35.55104166666666,139.73906250000002,1223,753,500.0,218.0,33.0,25.0,708.0,151.0,424.0,0.0,69.0,638.0,0.0
5339256912,大田区,35.55104166666666,139.74218750000003,1045,505,228.0,68.0,34.0,22.0,504.0,268.0,209.0,0.0,61.0,442.0,0.0
5339256913,大田区,35.553124999999994,139.73906250000002,1488,879,558.0,154.0,108.0,41.0,869.0,287.0,398.0,46.0,77.0,790.0,112.0
5339256914,大田区,35.553124999999994,139.74218750000003,1585,1009,703.0,289.0,49.0,46.0,954.0,255.0,565.0,0.0,87.0,866.0,0.0
5339256921,大田区,35.55104166666666,139.7453125,1219,782,510.0,129.0,103.0,24.0,753.0,307.0,271.0,22.0,93.0,657.0,0.0
5339256922,大田区,35.55104166666666,139.74843750000002,862,590,422.0,154.0,60.0,20.0,586.0,168.0,278.0,19.0,104.0,480.0,0.0
5339256923,大田区,35.553124999999994,139.7453125,1156,746,507.0,210.0,45.0,30.0,692.0,285.0,303.0,0.0,71.0,618.0,0.0
5339256924,大田区,35.553124999999994,139.74843750000002,18,8,4.0,0.0,1.0,0.0,8.0,7.0,0.0,0.0,8.0,0.0,0.0
5339256931,大田区,35.55520833333333,139.73906250000002,1070,670,470.0,203.0,49.0,23.0,533.0,110.0,307.0,17.0,95.0,437.0,0.0
5339256932,大田区,35.55520833333333,139.74218750000003,1102,585,324.0,126.0,20.0,36.0,526.0,212.0,223.0,0.0,103.0,421.0,0.0
5339256933,大田区,35.557291666666664,139.73906250000002,1245,682,382.0,133.0,54.0,48.0,653.0,222.0,305.0,28.0,104.0,543.0,0.0
5339256934,大田区,35.557291666666664,139.74218750000003,1715,913,512.0,298.0,51.0,60.0,841.0,353.0,263.0,0.0,155.0,686.0,0.0
5339256941,大田区,35.55520833333333,139.7453125,776,373,173.0,30.0,36.0,14.0,372.0,230.0,115.0,0.0,42.0,330.0,0.0
5339256942,大田区,35.55520833333333,139.74843750000002,16,7,2.0,0.0,2.0,0.0,7.0,3.0,1.0,3.0,2.0,3.0,0.0
5339256943,大田区,35.557291666666664,139.7453125,679,286,133.0,19.0,38.0,13.0,278.0,94.0,77.0,89.0,61.0,217.0,0.0
5339256944,大田区,35.557291666666664,139.74843750000002,1164,653,289.0,0.0,232.0,7.0,653.0,8.0,0.0,644.0,5.0,644.0,0.0
5339257424,大田区,35.56145833333333,139.68593750000002,427,198,50.0,0.0,36.0,6.0,198.0,191.0,7.0,0.0,0.0,198.0,0.0
5339257441,大田区,35.563541666666666,139.6828125,2530,937,144.0,1.0,72.0,54.0,936.0,900.0,21.0,0.0,1.0,935.0,897.0
5339257442,大田区,35.563541666666666,139.68593750000002,1816,831,267.0,28.0,124.0,30.0,820.0,442.0,116.0,231.0,66.0,753.0,280.0
5339257443,大田区,35.565625,139.6828125,1294,441,51.0,3.0,20.0,47.0,441.0,421.0,16.0,0.0,0.0,441.0,378.0
5339257444,大田区,35.565625,139.68593750000002,1402,739,399.0,93.0,60.0,65.0,737.0,355.0,354.0,0.0,166.0,562.0,0.0
5339257511,大田区,35.559374999999996,139.6890625,310,135,49.0,12.0,11.0,12.0,135.0,82.0,45.0,0.0,58.0,77.0,0.0
5339257512,大田区,35.559374999999996,139.69218750000002,1680,686,168.0,4.0,93.0,89.0,685.0,580.0,85.0,0.0,156.0,527.0,0.0
5339257513,大田区,35.56145833333333,139.6890625,2013,1016,439.0,26.0,304.0,28.0,1009.0,350.0,92.0,547.0,49.0,959.0,0.0
5339257514,大田区,35.56145833333333,139.69218750000002,1337,692,360.0,100.0,92.0,37.0,676.0,396.0,218.0,0.0,162.0,512.0,0.0
5339257521,大田区,35.559374999999996,139.6953125,975,582,372.0,121.0,50.0,26.0,564.0,227.0,264.0,0.0,216.0,348.0,0.0
5339257522,大田区,35.559374999999996,139.6984375,1372,780,436.0,88.0,87.0,45.0,780.0,348.0,371.0,0.0,107.0,666.0,0.0
5339257523,大田区,35.56145833333333,139.6953125,1738,807,420.0,100.0,64.0,72.0,804.0,343.0,408.0,0.0,147.0,655.0,0.0
5339257524,大田区,35.56145833333333,139.6984375,1653,971,600.0,172.0,70.0,54.0,963.0,261.0,597.0,0.0,174.0,786.0,0.0
5339257531,大田区,35.563541666666666,139.6890625,1633,995,684.0,280.0,57.0,43.0,962.0,370.0,431.0,0.0,71.0,874.0,0.0
5339257532,大田区,35.563541666666666,139.69218750000002,1239,738,469.0,111.0,65.0,34.0,734.0,259.0,414.0,0.0,159.0,573.0,0.0
5339257533,大田区,35.565625,139.6890625,1722,941,538.0,128.0,80.0,64.0,934.0,395.0,447.0,0.0,153.0,768.0,0.0
5339257534,大田区,35.565625,139.69218750000002,1454,803,447.0,75.0,94.0,74.0,800.0,306.0,408.0,0.0,143.0,652.0,0.0
5339257541,大田区,35.563541666666666,139.6953125,1480,796,413.0,93.0,68.0,46.0,794.0,324.0,374.0,30.0,181.0,612.0,0.0
5339257542,大田区,35.563541666666666,139.6984375,1358,826,543.0,138.0,76.0,33.0,814.0,256.0,490.0,0.0,108.0,703.0,0.0
5339257543,大田区,35.565625,139.6953125,1008,557,333.0,85.0,61.0,20.0,555.0,241.0,274.0,0.0,26.0,528.0,0.0
5339257544,大田区,35.565625,139.6984375,1359,797,517.0,94.0,114.0,38.0,793.0,260.0,492.0,0.0,165.0,620.0,0.0
5339257611,大田区,35.559374999999996,139.7015625,1325,688,361.0,74.0,68.0,38.0,661.0,222.0,362.0,24.0,201.0,458.0,0.0
5339257612,大田区,35.559374999999996,139.7046875,1611,907,512.0,73.0,115.0,52.0,899.0,340.0,450.0,61.0,312.0,584.0,0.0
5339257613,大田区,35.56145833333333,139.7015625,1484,860,519.0,128.0,88.0,31.0,856.0,302.0,496.0,0.0,210.0,642.0,0.0
5339257614,大田区,35.56145833333333,139.7046875,1107,614,354.0,72.0,84.0,31.0,614.0,219.0,359.0,0.0,199.0,414.0,0.0
5339257621,大田区,35.559374999999996,139.7078125,1127,680,413.0,87.0,89.0,26.0,675.0,224.0,390.0,0.0,204.0,464.0,0.0
5339257622,大田区,35.559374999999996,139.7109375,1396,811,465.0,65.0,103.0,33.0,808.0,358.0,407.0,0.0,148.0,659.0,0.0
5339257623,大田区,35.56145833333333,139.7078125,1865,1190,818.0,161.0,79.0,48.0,1180.0,326.0,730.0,0.0,207.0,968.0,0.0
5339257624,大田区,35.56145833333333,139.7109375,1413,1012,768.0,141.0,68.0,21.0,998.0,200.0,661.0,0.0,106.0,892.0,117.0
5339257631,大田区,35.563541666666666,139.7015625,1491,882,514.0,142.0,79.0,53.0,871.0,266.0,533.0,0.0,195.0,667.0,0.0
5339257632,大田区,35.563541666666666,139.7046875,1639,934,542.0,163.0,102.0,44.0,922.0,381.0,456.0,0.0,257.0,659.0,0.0
5339257633,大田区,35.565625,139.7015625,1535,861,522.0,110.0,108.0,42.0,858.0,334.0,488.0,0.0,302.0,551.0,0.0
5339257634,大田区,35.565625,139.7046875,1452,728,339.0,63.0,85.0,46.0,717.0,377.0,308.0,0.0,258.0,447.0,0.0
5339257641,大田区,35.563541666666666,139.7078125,2636,1612,1080.0,226.0,151.0,64.0,1606.0,529.0,957.0,0.0,163.0,1437.0,0.0
5339257642,大田区,35.563541666666666,139.7109375,2590,1722,1200.0,245.0,160.0,62.0,1700.0,561.0,953.0,0.0,50.0,1647.0,40.0
5339257643,大田区,35.565625,139.7078125,1477,848,499.0,97.0,106.0,41.0,846.0,303.0,509.0,0.0,235.0,605.0,0.0
5339257644,大田区,35.565625,139.7109375,1991,1236,790.0,155.0,136.0,65.0,1231.0,445.0,658.0,0.0,171.0,1059.0,0.0
5339257711,大田区,35.559374999999996,139.7140625,1020,592,331.0,47.0,53.0,19.0,588.0,99.0,175.0,240.0,40.0,548.0,0.0
5339257712,大田区,35.559374999999996,139.71718750000002,1705,1145,800.0,187.0,107.0,36.0,1128.0,319.0,489.0,165.0,12.0,1114.0,69.0
5339257713,大田区,35.56145833333333,139.7140625,1011,737,547.0,94.0,75.0,21.0,729.0,252.0,382.0,0.0,26.0,703.0,0.0
5339257714,大田区,35.56145833333333,139.71718750000002,592,453,370.0,80.0,43.0,12.0,450.0,191.0,221.0,0.0,3.0,444.0,128.0
5339257721,大田区,35.559374999999996,139.7203125,1911,1380,1061.0,262.0,77.0,27.0,1364.0,281.0,793.0,0.0,110.0,1252.0,158.0
5339257722,大田区,35.559374999999996,139.72343750000002,1388,966,719.0,235.0,65.0,35.0,940.0,268.0,510.0,39.0,60.0,878.0,2.0
5339257723,大田区,35.56145833333333,139.7203125,3002,2258,1787.0,392.0,100.0,70.0,2248.0,507.0,1370.0,0.0,35.0,2210.0,815.0
5339257724,大田区,35.56145833333333,139.72343750000002,2067,1133,576.0,79.0,81.0,104.0,1128.0,582.0,449.0,0.0,17.0,1108.0,512.0
5339257731,大田区,35.563541666666666,139.7140625,1390,1042,825.0,169.0,59.0,27.0,1029.0,255.0,635.0,0.0,29.0,991.0,0.0
5339257732,大田区,35.563541666666666,139.71718750000002,950,644,466.0,90.0,52.0,23.0,629.0,206.0,347.0,0.0,30.0,595.0,0.0
5339257733,大田区,35.565625,139.7140625,1578,1011,671.0,131.0,95.0,40.0,1009.0,248.0,649.0,0.0,165.0,839.0,100.0
5339257734,大田区,35.565625,139.71718750000002,1293,873,623.0,124.0,90.0,33.0,870.0,168.0,641.0,0.0,103.0,761.0,0.0
5339257741,大田区,35.563541666666666,139.7203125,1226,811,534.0,71.0,81.0,26.0,804.0,238.0,512.0,0.0,82.0,718.0,47.0
5339257742,大田区,35.563541666666666,139.72343750000002,1737,1007,598.0,121.0,99.0,56.0,1003.0,372.0,555.0,0.0,246.0,755.0,22.0
5339257743,大田区,35.565625,139.7203125,1432,941,663.0,126.0,121.0,35.0,937.0,278.0,558.0,0.0,201.0,731.0,0.0
5339257744,大田区,35.565625,139.72343750000002,1507,935,593.0,126.0,103.0,38.0,931.0,262.0,582.0,0.0,266.0,656.0,0.0
5339257811,大田区,35.559374999999996,139.7265625,1591,951,615.0,133.0,112.0,34.0,945.0,312.0,551.0,0.0,250.0,688.0,0.0
5339257812,大田区,35.559374999999996,139.7296875,1443,778,450.0,124.0,82.0,46.0,762.0,342.0,316.0,22.0,286.0,471.0,0.0
5339257813,大田区,35.56145833333333,139.7265625,1374,832,539.0,144.0,78.0,36.0,816.0,264.0,450.0,0.0,246.0,559.0,0.0
5339257814,大田区,35.56145833333333,139.7296875,1075,585,346.0,106.0,82.0,23.0,553.0,249.0,240.0,5.0,200.0,350.0,0.0
5339257821,大田区,35.559374999999996,139.7328125,1750,900,450.0,106.0,103.0,51.0,896.0,398.0,391.0,21.0,382.0,503.0,0.0
5339257822,大田区,35.559374999999996,139.7359375,1592,668,273.0,60.0,92.0,49.0,662.0,323.0,233.0,53.0,240.0,399.0,0.0
5339257823,大田区,35.56145833333333,139.7328125,1295,688,388.0,91.0,43.0,66.0,688.0,247.0,387.0,0.0,170.0,515.0,0.0
5339257824,大田区,35.56145833333333,139.7359375,1450,709,331.0,86.0,58.0,72.0,702.0,308.0,329.0,0.0,161.0,534.0,0.0
5339257831,大田区,35.563541666666666,139.7265625,1576,1002,651.0,159.0,82.0,56.0,990.0,241.0,649.0,0.0,159.0,828.0,0.0
5339257832,大田区,35.563541666666666,139.7296875,1557,948,612.0,166.0,106.0,34.0,946.0,321.0,553.0,0.0,307.0,638.0,0.0
5339257833,大田区,35.565625,139.7265625,1234,679,431.0,108.0,65.0,38.0,675.0,233.0,353.0,26.0,214.0,461.0,0.0
5339257834,大田区,35.565625,139.7296875,2073,1392,992.0,345.0,130.0,55.0,1373.0,334.0,892.0,0.0,291.0,1071.0,0.0
5339257841,大田区,35.563541666666666,139.7328125,1271,766,486.0,116.0,68.0,42.0,766.0,237.0,451.0,0.0,224.0,540.0,0.0
5339257842,大田区,35.563541666666666,139.7359375,1657,790,372.0,95.0,95.0,63.0,774.0,374.0,343.0,0.0,178.0,581.0,0.0
5339257843,大田区,35.565625,139.7328125,1554,949,607.0,150.0,113.0,43.0,944.0,231.0,553.0,27.0,218.0,715.0,0.0
5339257844,大田区,35.565625,139.7359375,1422,810,476.0,190.0,74.0,50.0,774.0,213.0,363.0,89.0,201.0,570.0,0.0
5339257911,大田区,35.559374999999996,139.73906250000002,1785,993,604.0,247.0,67.0,35.0,992.0,358.0,357.0,25.0,113.0,878.0,0.0
5339257912,大田区,35.559374999999996,139.74218750000003,1115,553,249.0,83.0,40.0,31.0,550.0,294.0,172.0,0.0,170.0,378.0,0.0
5339257913,大田区,35.56145833333333,139.73906250000002,1409,682,305.0,90.0,46.0,70.0,638.0,308.0,229.0,0.0,134.0,500.0,74.0
5339257914,大田区,35.56145833333333,139.74218750000003,919,459,217.0,63.0,59.0,25.0,443.0,214.0,145.0,48.0,132.0,311.0,0.0
5339257921,大田区,35.559374999999996,139.7453125,210,73,24.0,1.0,6.0,5.0,72.0,38.0,30.0,0.0,42.0,29.0,0.0
5339257922,大田区,35.559374999999996,139.74843750000002,31,13,4.0,0.0,2.0,1.0,13.0,10.0,2.0,0.0,11.0,2.0,0.0
5339257923,大田区,35.56145833333333,139.7453125,1270,528,198.0,22.0,37.0,82.0,526.0,342.0,164.0,0.0,86.0,440.0,0.0
5339257924,大田区,35.56145833333333,139.74843750000002,624,300,122.0,12.0,29.0,30.0,298.0,134.0,140.0,8.0,54.0,239.0,0.0
5339257931,大田区,35.563541666666666,139.73906250000002,1451,644,294.0,89.0,60.0,54.0,616.0,304.0,197.0,63.0,229.0,383.0,0.0
5339257932,大田区,35.563541666666666,139.74218750000003,1440,715,333.0,33.0,148.0,32.0,707.0,261.0,146.0,257.0,224.0,482.0,0.0
5339257933,大田区,35.565625,139.73906250000002,1445,714,357.0,53.0,93.0,55.0,682.0,335.0,307.0,12.0,316.0,359.0,0.0
5339257934,大田区,35.565625,139.74218750000003,1221,667,420.0,92.0,71.0,27.0,641.0,205.0,356.0,0.0,149.0,490.0,0.0
5339257941,大田区,35.563541666666666,139.7453125,1840,932,447.0,48.0,123.0,57.0,931.0,483.0,395.0,0.0,207.0,721.0,0.0
5339257942,大田区,35.563541666666666,139.74843750000002,795,390,182.0,56.0,26.0,26.0,383.0,207.0,37.0,0.0,87.0,291.0,0.0
5339257943,大田区,35.565625,139.7453125,1128,471,206.0,22.0,49.0,31.0,453.0,260.0,169.0,0.0,49.0,402.0,0.0
5339257944,大田区,35.565625,139.74843750000002,79,69,65.0,32.0,6.0,1.0,68.0,4.0,8.0,0.0,4.0,64.0,0.0
5339258412,大田区,35.567708333333336,139.67968750000003,1442,544,72.0,1.0,22.0,35.0,544.0,523.0,16.0,0.0,0.0,544.0,541.0
5339258413,大田区,35.56979166666667,139.67656250000002,111,37,4.0,0.0,3.0,4.0,37.0,31.0,6.0,0.0,0.0,37.0,0.0
5339258414,大田区,35.56979166666667,139.67968750000003,1061,391,70.0,6.0,20.0,24.0,391.0,368.0,15.0,0.0,2.0,389.0,0.0
5339258421,大田区,35.567708333333336,139.6828125,423,229,117.0,25.0,14.0,14.0,226.0,111.0,113.0,0.0,86.0,134.0,0.0
5339258422,大田区,35.567708333333336,139.68593750000002,1362,731,398.0,72.0,103.0,48.0,726.0,300.0,390.0,0.0,234.0,482.0,0.0
5339258423,大田区,35.56979166666667,139.6828125,1072,653,398.0,66.0,69.0,23.0,651.0,204.0,407.0,0.0,200.0,446.0,0.0
5339258424,大田区,35.56979166666667,139.68593750000002,1418,927,637.0,122.0,90.0,51.0,909.0,234.0,575.0,0.0,133.0,770.0,0.0
5339258431,大田区,35.571875000000006,139.67656250000002,1053,503,169.0,12.0,106.0,24.0,500.0,410.0,64.0,12.0,4.0,496.0,87.0
5339258432,大田区,35.571875000000006,139.67968750000003,1525,650,297.0,39.0,100.0,59.0,650.0,336.0,276.0,11.0,251.0,396.0,0.0
5339258433,大田区,35.57395833333334,139.67656250000002,1256,569,218.0,14.0,72.0,74.0,569.0,379.0,168.0,0.0,90.0,478.0,0.0
5339258434,大田区,35.57395833333334,139.67968750000003,1839,1062,631.0,148.0,139.0,71.0,1059.0,435.0,510.0,0.0,338.0,708.0,0.0
5339258441,大田区,35.571875000000006,139.6828125,1396,858,557.0,107.0,117.0,38.0,847.0,300.0,490.0,0.0,232.0,606.0,0.0
5339258442,大田区,35.571875000000006,139.68593750000002,776,518,354.0,67.0,63.0,29.0,515.0,159.0,333.0,0.0,107.0,401.0,0.0
5339258443,大田区,35.57395833333334,139.6828125,1151,687,452.0,141.0,65.0,35.0,656.0,214.0,365.0,0.0,173.0,471.0,0.0
5339258444,大田区,35.57395833333334,139.68593750000002,809,425,224.0,50.0,55.0,30.0,423.0,191.0,194.0,0.0,157.0,262.0,0.0
5339258511,大田区,35.567708333333336,139.6890625,1912,1069,611.0,221.0,69.0,99.0,999.0,492.0,367.0,0.0,208.0,789.0,0.0
5339258512,大田区,35.567708333333336,139.69218750000002,1485,961,658.0,181.0,94.0,49.0,953.0,276.0,599.0,0.0,134.0,812.0,0.0
5339258513,大田区,35.56979166666667,139.6890625,1484,873,528.0,114.0,109.0,53.0,831.0,289.0,462.0,0.0,207.0,615.0,0.0
5339258514,大田区,35.56979166666667,139.69218750000002,1574,895,523.0,102.0,106.0,34.0,893.0,382.0,434.0,25.0,268.0,618.0,0.0
5339258521,大田区,35.567708333333336,139.6953125,1220,626,337.0,105.0,57.0,47.0,591.0,191.0,293.0,34.0,127.0,455.0,0.0
5339258522,大田区,35.567708333333336,139.6984375,1365,771,439.0,115.0,94.0,45.0,760.0,288.0,402.0,23.0,231.0,527.0,0.0
5339258523,大田区,35.56979166666667,139.6953125,1109,639,379.0,94.0,61.0,28.0,636.0,247.0,319.0,29.0,228.0,408.0,0.0
5339258524,大田区,35.56979166666667,139.6984375,1607,782,370.0,77.0,81.0,49.0,779.0,400.0,346.0,0.0,283.0,492.0,0.0
5339258531,大田区,35.571875000000006,139.6890625,1855,939,488.0,106.0,71.0,68.0,938.0,444.0,434.0,0.0,120.0,816.0,0.0
5339258532,大田区,35.571875000000006,139.69218750000002,1684,937,522.0,115.0,87.0,50.0,935.0,447.0,449.0,0.0,135.0,794.0,0.0
5339258533,大田区,35.57395833333334,139.6890625,1043,495,191.0,20.0,77.0,46.0,493.0,296.0,167.0,0.0,267.0,218.0,0.0
5339258534,大田区,35.57395833333334,139.69218750000002,1086,543,264.0,43.0,73.0,33.0,538.0,317.0,198.0,0.0,207.0,328.0,0.0
5339258541,大田区,35.571875000000006,139.6953125,1596,950,597.0,113.0,107.0,37.0,948.0,415.0,476.0,0.0,144.0,804.0,0.0
5339258542,大田区,35.571875000000006,139.6984375,1595,913,546.0,98.0,79.0,64.0,911.0,295.0,426.0,30.0,116.0,791.0,0.0
5339258543,大田区,35.57395833333334,139.6953125,948,465,201.0,35.0,46.0,23.0,463.0,284.0,152.0,0.0,224.0,238.0,0.0
5339258544,大田区,35.57395833333334,139.6984375,1618,862,454.0,75.0,104.0,62.0,854.0,404.0,400.0,0.0,112.0,742.0,0.0
5339258611,大田区,35.567708333333336,139.7015625,1568,871,493.0,89.0,116.0,54.0,868.0,263.0,441.0,106.0,227.0,632.0,0.0
5339258612,大田区,35.567708333333336,139.7046875,1814,916,439.0,93.0,98.0,82.0,913.0,415.0,394.0,66.0,212.0,689.0,0.0
5339258613,大田区,35.56979166666667,139.7015625,1375,801,496.0,134.0,83.0,48.0,778.0,261.0,437.0,0.0,170.0,606.0,0.0
5339258614,大田区,35.56979166666667,139.7046875,1767,993,559.0,143.0,101.0,77.0,973.0,365.0,509.0,0.0,226.0,729.0,0.0
5339258621,大田区,35.567708333333336,139.7078125,1385,791,465.0,87.0,108.0,27.0,787.0,298.0,444.0,0.0,298.0,483.0,0.0
5339258622,大田区,35.567708333333336,139.7109375,1709,1005,634.0,129.0,132.0,42.0,957.0,366.0,510.0,0.0,331.0,616.0,0.0
5339258623,大田区,35.56979166666667,139.7078125,1381,741,411.0,75.0,85.0,53.0,712.0,290.0,361.0,0.0,254.0,456.0,0.0
5339258624,大田区,35.56979166666667,139.7109375,1498,782,414.0,80.0,110.0,59.0,766.0,335.0,378.0,0.0,281.0,476.0,0.0
5339258631,大田区,35.571875000000006,139.7015625,1745,963,515.0,118.0,100.0,48.0,962.0,374.0,511.0,0.0,152.0,808.0,0.0
5339258632,大田区,35.571875000000006,139.7046875,1632,1001,635.0,142.0,108.0,57.0,988.0,279.0,590.0,0.0,122.0,861.0,0.0
5339258633,大田区,35.57395833333334,139.7015625,1819,1054,629.0,149.0,105.0,56.0,1039.0,408.0,542.0,0.0,222.0,810.0,0.0
5339258634,大田区,35.57395833333334,139.7046875,1642,965,582.0,115.0,113.0,51.0,959.0,392.0,516.0,0.0,163.0,782.0,78.0
5339258641,大田区,35.571875000000006,139.7078125,1798,791,273.0,37.0,83.0,70.0,791.0,523.0,216.0,0.0,291.0,492.0,0.0
5339258642,大田区,35.571875000000006,139.7109375,1464,802,448.0,108.0,123.0,54.0,801.0,332.0,333.0,44.0,311.0,481.0,0.0
5339258643,大田区,35.57395833333334,139.7078125,1715,973,579.0,158.0,113.0,55.0,960.0,424.0,445.0,0.0,327.0,627.0,0.0
5339258644,大田区,35.57395833333334,139.7109375,1716,939,501.0,82.0,179.0,52.0,936.0,411.0,331.0,152.0,209.0,719.0,0.0
5339258711,大田区,35.567708333333336,139.7140625,1736,1043,650.0,125.0,128.0,43.0,1041.0,373.0,618.0,0.0,313.0,714.0,0.0
5339258712,大田区,35.567708333333336,139.71718750000002,1644,1012,644.0,136.0,101.0,41.0,1011.0,290.0,647.0,0.0,212.0,769.0,0.0
5339258713,大田区,35.56979166666667,139.7140625,1574,930,568.0,121.0,114.0,52.0,920.0,313.0,521.0,0.0,274.0,638.0,0.0
5339258714,大田区,35.56979166666667,139.71718750000002,1990,1115,705.0,198.0,98.0,68.0,1033.0,335.0,545.0,0.0,229.0,796.0,0.0
5339258721,大田区,35.567708333333336,139.7203125,2606,1451,789.0,133.0,190.0,76.0,1449.0,696.0,634.0,0.0,219.0,1217.0,0.0
5339258722,大田区,35.567708333333336,139.72343750000002,1937,1102,626.0,117.0,130.0,59.0,1088.0,350.0,647.0,8.0,245.0,839.0,0.0
5339258723,大田区,35.56979166666667,139.7203125,1421,786,436.0,89.0,119.0,45.0,765.0,371.0,305.0,41.0,187.0,575.0,0.0
5339258724,大田区,35.56979166666667,139.72343750000002,696,420,269.0,41.0,80.0,20.0,416.0,144.0,242.0,0.0,74.0,335.0,0.0
